date,province,region,variable,value
2/1/2019,Nakhon Si Thammarat ,south,ratio_tourist_stay,64.19
2/1/2019,Narathiwat ,south,ratio_tourist_stay,88.33
2/1/2019,Krabi ,south,ratio_tourist_stay,84.72
2/1/2019,Songkhla ,south,ratio_tourist_stay,71.54
2/1/2019,Phang Nga ,south,ratio_tourist_stay,80.32
2/1/2019,Surat Thani ,south,ratio_tourist_stay,76.58
2/1/2019,Satun ,south,ratio_tourist_stay,78.49
2/1/2019,Kamphaeng Phet ,north,ratio_tourist_stay,51.64
2/1/2019,Chiang Rai ,north,ratio_tourist_stay,72.58
2/1/2019,Chiang Mai ,north,ratio_tourist_stay,85.49
2/1/2019,Phichit ,north,ratio_tourist_stay,55.46
2/1/2019,Nakhon Sawan ,north,ratio_tourist_stay,64.21
2/1/2019,Tak ,north,ratio_tourist_stay,72.58
2/1/2019,Phitsanulok ,north,ratio_tourist_stay,66.37
2/1/2019,Phayao ,north,ratio_tourist_stay,61.75
2/1/2019,Phetchabun ,north,ratio_tourist_stay,63.07
2/1/2019,Phrae ,north,ratio_tourist_stay,61.43
2/1/2019,Lampang ,north,ratio_tourist_stay,67.04
2/1/2019,Lamphun ,north,ratio_tourist_stay,58.51
2/1/2019,Mae Hong Son ,north,ratio_tourist_stay,72.96
2/1/2019,Uttaradit ,north,ratio_tourist_stay,56.09
2/1/2019,Uthai Thani ,north,ratio_tourist_stay,54.37
2/1/2019,Sukhothai ,north,ratio_tourist_stay,64.81
2/1/2019,Nan ,north,ratio_tourist_stay,72.58
2/1/2019,Kalasin ,east_northeast,ratio_tourist_stay,55.78
2/1/2019,Khon Kaen ,east_northeast,ratio_tourist_stay,52.51
2/1/2019,Chaiyaphum ,east_northeast,ratio_tourist_stay,54.19
2/1/2019,Nakhon Phanom ,east_northeast,ratio_tourist_stay,64.67
2/1/2019,Nakhon Ratchasima ,east_northeast,ratio_tourist_stay,74.62
2/1/2019,Buriram ,east_northeast,ratio_tourist_stay,63.6
2/1/2019,Maha Sarakham ,east_northeast,ratio_tourist_stay,58.65
2/1/2019,Mukdahan ,east_northeast,ratio_tourist_stay,62.78
2/1/2019,Roi Et ,east_northeast,ratio_tourist_stay,55.35
2/1/2019,Loei ,east_northeast,ratio_tourist_stay,70.97
2/1/2019,Sisaket ,south,ratio_tourist_stay,64.24
2/1/2019,Surin ,east_northeast,ratio_tourist_stay,60.39
2/1/2019,Nong Khai ,east_northeast,ratio_tourist_stay,66.25
2/1/2019,Bueng Kan ,east_northeast,ratio_tourist_stay,61.58
2/1/2019,Udon Thani ,east_northeast,ratio_tourist_stay,83.04
2/1/2019,Ubon Ratchathani ,east_northeast,ratio_tourist_stay,69.81
2/1/2019,Sakon Nakhon ,east_northeast,ratio_tourist_stay,58.3
2/1/2019,Yasothon ,east_northeast,ratio_tourist_stay,60.91
2/1/2019,Amnat Charoen ,east_northeast,ratio_tourist_stay,63.3
2/1/2019,Nong Bua Lamphu ,east_northeast,ratio_tourist_stay,61.07
2/1/2020,Bangkok,central,ratio_tourist_stay,68.37
2/1/2020,Lopburi ,central,ratio_tourist_stay,52.2
2/1/2020,Phra Nakhon Si Ayutthaya ,central,ratio_tourist_stay,50.54
2/1/2020,Saraburi ,central,ratio_tourist_stay,50.91
2/1/2020,Chainat ,central,ratio_tourist_stay,58.98
2/1/2020,Nakhon Pathom ,central,ratio_tourist_stay,60.59
2/1/2020,Sing Buri ,central,ratio_tourist_stay,54.21
2/1/2020,Ang Thong ,central,ratio_tourist_stay,59.3
2/1/2020,Nonthaburi ,central,ratio_tourist_stay,52.08
2/1/2020,Pathum Thani ,central,ratio_tourist_stay,45.4
2/1/2020,Samut Prakan ,central,ratio_tourist_stay,46.98
2/1/2020,Samut Sakhon ,central,ratio_tourist_stay,61.43
2/1/2020,Chachoengsao ,east,ratio_tourist_stay,42.51
2/1/2020,Ratchaburi ,central,ratio_tourist_stay,50.34
2/1/2020,Kanchanaburi ,central,ratio_tourist_stay,59.78
2/1/2020,Samut Songkhram ,central,ratio_tourist_stay,61.11
2/1/2020,Suphan Buri ,central,ratio_tourist_stay,71.95
2/1/2020,Phetchaburi ,central,ratio_tourist_stay,61.09
2/1/2020,Prachuap Khiri Khan ,central,ratio_tourist_stay,53.11
2/1/2020,Chonburi ,east,ratio_tourist_stay,46.07
2/1/2020,Chanthaburi ,east,ratio_tourist_stay,57.05
2/1/2020,Trat ,east,ratio_tourist_stay,67.36
2/1/2020,Nakhon Nayok ,east,ratio_tourist_stay,50.72
2/1/2020,Prachinburi ,east,ratio_tourist_stay,46.87
2/1/2020,Rayong ,east,ratio_tourist_stay,53.95
2/1/2020,Sa Kaeo ,east,ratio_tourist_stay,44.43
2/1/2020,Phuket ,south,ratio_tourist_stay,56.13
2/1/2020,Phatthalung ,south,ratio_tourist_stay,58.48
2/1/2020,Trang ,south,ratio_tourist_stay,63.38
2/1/2020,Ranong ,south,ratio_tourist_stay,57.67
2/1/2020,Chumphon ,south,ratio_tourist_stay,49.47
2/1/2020,Pattani ,south,ratio_tourist_stay,42.24
2/1/2020,Yala ,south,ratio_tourist_stay,29.48
2/1/2020,Nakhon Si Thammarat ,south,ratio_tourist_stay,51.4
2/1/2020,Narathiwat ,south,ratio_tourist_stay,47.13
2/1/2020,Krabi ,south,ratio_tourist_stay,64.85
2/1/2020,Songkhla ,south,ratio_tourist_stay,47.71
2/1/2020,Phang Nga ,south,ratio_tourist_stay,61.64
2/1/2020,Surat Thani ,south,ratio_tourist_stay,60.55
2/1/2020,Satun ,south,ratio_tourist_stay,67.32
2/1/2020,Kamphaeng Phet ,north,ratio_tourist_stay,45.29
2/1/2020,Chiang Rai ,north,ratio_tourist_stay,48.63
2/1/2020,Chiang Mai ,north,ratio_tourist_stay,58.47
2/1/2020,Phichit ,north,ratio_tourist_stay,47.29
2/1/2020,Nakhon Sawan ,north,ratio_tourist_stay,56.72
2/1/2020,Tak ,north,ratio_tourist_stay,65.23
2/1/2020,Phitsanulok ,north,ratio_tourist_stay,58.64
2/1/2020,Phayao ,north,ratio_tourist_stay,53.02
2/1/2020,Phetchabun ,north,ratio_tourist_stay,55.76
2/1/2020,Phrae ,north,ratio_tourist_stay,53.16
2/1/2020,Lampang ,north,ratio_tourist_stay,60.43
2/1/2020,Lamphun ,north,ratio_tourist_stay,53.84
2/1/2020,Mae Hong Son ,north,ratio_tourist_stay,53.52
2/1/2020,Uttaradit ,north,ratio_tourist_stay,49.35
2/1/2020,Uthai Thani ,north,ratio_tourist_stay,48.17
2/1/2020,Sukhothai ,north,ratio_tourist_stay,56.87
2/1/2020,Nan ,north,ratio_tourist_stay,64.72
2/1/2020,Kalasin ,east_northeast,ratio_tourist_stay,53.71
2/1/2020,Khon Kaen ,east_northeast,ratio_tourist_stay,48.3
2/1/2020,Chaiyaphum ,east_northeast,ratio_tourist_stay,40.28
2/1/2020,Nakhon Phanom ,east_northeast,ratio_tourist_stay,62.16
2/1/2020,Nakhon Ratchasima ,east_northeast,ratio_tourist_stay,70.08
2/1/2020,Buriram ,east_northeast,ratio_tourist_stay,60.05
2/1/2020,Maha Sarakham ,east_northeast,ratio_tourist_stay,46.09
2/1/2020,Mukdahan ,east_northeast,ratio_tourist_stay,56.81
2/1/2020,Roi Et ,east_northeast,ratio_tourist_stay,49.77
2/1/2020,Loei ,east_northeast,ratio_tourist_stay,61.51
2/1/2020,Sisaket ,south,ratio_tourist_stay,59.38
2/1/2020,Surin ,east_northeast,ratio_tourist_stay,55.35
2/1/2020,Nong Khai ,east_northeast,ratio_tourist_stay,60.8
2/1/2020,Bueng Kan ,east_northeast,ratio_tourist_stay,50.28
2/1/2020,Udon Thani ,east_northeast,ratio_tourist_stay,79.67
2/1/2020,Ubon Ratchathani ,east_northeast,ratio_tourist_stay,63.04
2/1/2020,Sakon Nakhon ,east_northeast,ratio_tourist_stay,54.93
2/1/2020,Yasothon ,east_northeast,ratio_tourist_stay,53.86
2/1/2020,Amnat Charoen ,east_northeast,ratio_tourist_stay,56.73
2/1/2020,Nong Bua Lamphu ,east_northeast,ratio_tourist_stay,50.27
2/1/2021,Bangkok,central,ratio_tourist_stay,9.98
2/1/2021,Lopburi ,central,ratio_tourist_stay,31.2
2/1/2021,Phra Nakhon Si Ayutthaya ,central,ratio_tourist_stay,25.04
2/1/2021,Saraburi ,central,ratio_tourist_stay,26.82
2/1/2021,Chainat ,central,ratio_tourist_stay,33.05
2/1/2021,Nakhon Pathom ,central,ratio_tourist_stay,30.52
2/1/2021,Sing Buri ,central,ratio_tourist_stay,29.78
2/1/2021,Ang Thong ,central,ratio_tourist_stay,21.3
2/1/2021,Nonthaburi ,central,ratio_tourist_stay,8.51
2/1/2021,Pathum Thani ,central,ratio_tourist_stay,12.18
2/1/2021,Samut Prakan ,central,ratio_tourist_stay,9.96
2/1/2021,Samut Sakhon ,central,ratio_tourist_stay,1.7
2/1/2021,Chachoengsao ,east,ratio_tourist_stay,10.13
2/1/2021,Ratchaburi ,central,ratio_tourist_stay,25.57
2/1/2021,Kanchanaburi ,central,ratio_tourist_stay,30.07
2/1/2021,Samut Songkhram ,central,ratio_tourist_stay,11.49
2/1/2021,Suphan Buri ,central,ratio_tourist_stay,19.67
2/1/2021,Phetchaburi ,central,ratio_tourist_stay,38.43
2/1/2021,Prachuap Khiri Khan ,central,ratio_tourist_stay,33.81
2/1/2021,Chonburi ,east,ratio_tourist_stay,3.13
2/1/2021,Chanthaburi ,east,ratio_tourist_stay,22.03
2/1/2021,Trat ,east,ratio_tourist_stay,19.27
2/1/2021,Nakhon Nayok ,east,ratio_tourist_stay,30.33
2/1/2021,Prachinburi ,east,ratio_tourist_stay,24.09
2/1/2021,Rayong ,east,ratio_tourist_stay,14.63
2/1/2021,Sa Kaeo ,east,ratio_tourist_stay,20.41
2/1/2021,Phuket ,south,ratio_tourist_stay,4.52
2/1/2021,Phatthalung ,south,ratio_tourist_stay,32.42
2/1/2021,Trang ,south,ratio_tourist_stay,26.29
2/1/2021,Ranong ,south,ratio_tourist_stay,15.1
2/1/2021,Chumphon ,south,ratio_tourist_stay,20.52
2/1/2021,Pattani ,south,ratio_tourist_stay,22.98
2/1/2021,Yala ,south,ratio_tourist_stay,28.49
2/1/2021,Nakhon Si Thammarat ,south,ratio_tourist_stay,32.88
2/1/2021,Narathiwat ,south,ratio_tourist_stay,17.57
2/1/2021,Krabi ,south,ratio_tourist_stay,6.34
2/1/2021,Songkhla ,south,ratio_tourist_stay,11.57
2/1/2021,Phang Nga ,south,ratio_tourist_stay,9.94
2/1/2021,Surat Thani ,south,ratio_tourist_stay,6.71
2/1/2021,Satun ,south,ratio_tourist_stay,33.79
2/1/2021,Kamphaeng Phet ,north,ratio_tourist_stay,14.09
2/1/2021,Chiang Rai ,north,ratio_tourist_stay,23.51
2/1/2021,Chiang Mai ,north,ratio_tourist_stay,25.51
2/1/2021,Phichit ,north,ratio_tourist_stay,32.45
2/1/2021,Nakhon Sawan ,north,ratio_tourist_stay,35.18
2/1/2021,Tak ,north,ratio_tourist_stay,15.55
2/1/2021,Phitsanulok ,north,ratio_tourist_stay,29.93
2/1/2021,Phayao ,north,ratio_tourist_stay,22.16
2/1/2021,Phetchabun ,north,ratio_tourist_stay,24.18
2/1/2021,Phrae ,north,ratio_tourist_stay,29.45
2/1/2021,Lampang ,north,ratio_tourist_stay,29.62
2/1/2021,Lamphun ,north,ratio_tourist_stay,31.93
2/1/2021,Mae Hong Son ,north,ratio_tourist_stay,21.13
2/1/2021,Uttaradit ,north,ratio_tourist_stay,23.63
2/1/2021,Uthai Thani ,north,ratio_tourist_stay,33.46
2/1/2021,Sukhothai ,north,ratio_tourist_stay,17.67
2/1/2021,Nan ,north,ratio_tourist_stay,30.45
2/1/2021,Kalasin ,east_northeast,ratio_tourist_stay,29.51
2/1/2021,Khon Kaen ,east_northeast,ratio_tourist_stay,27.16
2/1/2021,Chaiyaphum ,east_northeast,ratio_tourist_stay,22.4
2/1/2021,Nakhon Phanom ,east_northeast,ratio_tourist_stay,32.89
2/1/2021,Nakhon Ratchasima ,east_northeast,ratio_tourist_stay,39.73
2/1/2021,Buriram ,east_northeast,ratio_tourist_stay,34.28
2/1/2021,Maha Sarakham ,east_northeast,ratio_tourist_stay,20.47
2/1/2021,Mukdahan ,east_northeast,ratio_tourist_stay,33.21
2/1/2021,Roi Et ,east_northeast,ratio_tourist_stay,31.6
2/1/2021,Loei ,east_northeast,ratio_tourist_stay,18.45
2/1/2021,Sisaket ,south,ratio_tourist_stay,32.84
2/1/2021,Surin ,east_northeast,ratio_tourist_stay,30.12
2/1/2021,Nong Khai ,east_northeast,ratio_tourist_stay,26.25
2/1/2021,Bueng Kan ,east_northeast,ratio_tourist_stay,25.78
2/1/2021,Udon Thani ,east_northeast,ratio_tourist_stay,26.34
2/1/2021,Ubon Ratchathani ,east_northeast,ratio_tourist_stay,31.35
2/1/2021,Sakon Nakhon ,east_northeast,ratio_tourist_stay,32.34
2/1/2021,Yasothon ,east_northeast,ratio_tourist_stay,25.9
2/1/2021,Amnat Charoen ,east_northeast,ratio_tourist_stay,28.11
2/1/2021,Nong Bua Lamphu ,east_northeast,ratio_tourist_stay,7.65
2/1/2022,Bangkok,central,ratio_tourist_stay,28.84
2/1/2022,Lopburi ,central,ratio_tourist_stay,47.67
2/1/2022,Phra Nakhon Si Ayutthaya ,central,ratio_tourist_stay,49.94
2/1/2022,Saraburi ,central,ratio_tourist_stay,36.89
2/1/2022,Chainat ,central,ratio_tourist_stay,36.38
2/1/2022,Nakhon Pathom ,central,ratio_tourist_stay,35.38
2/1/2022,Sing Buri ,central,ratio_tourist_stay,37.85
2/1/2022,Ang Thong ,central,ratio_tourist_stay,24.47
2/1/2022,Nonthaburi ,central,ratio_tourist_stay,30.27
2/1/2022,Pathum Thani ,central,ratio_tourist_stay,20.71
2/1/2022,Samut Prakan ,central,ratio_tourist_stay,28.04
2/1/2022,Samut Sakhon ,central,ratio_tourist_stay,21.64
2/1/2022,Chachoengsao ,east,ratio_tourist_stay,30.72
2/1/2022,Ratchaburi ,central,ratio_tourist_stay,45.76
2/1/2022,Kanchanaburi ,central,ratio_tourist_stay,55.13
2/1/2022,Samut Songkhram ,central,ratio_tourist_stay,41.17
2/1/2022,Suphan Buri ,central,ratio_tourist_stay,42.48
2/1/2022,Phetchaburi ,central,ratio_tourist_stay,55.86
2/1/2022,Prachuap Khiri Khan ,central,ratio_tourist_stay,51.03
2/1/2022,Chonburi ,east,ratio_tourist_stay,35.22
2/1/2022,Chanthaburi ,east,ratio_tourist_stay,49.33
2/1/2022,Trat ,east,ratio_tourist_stay,30.8
2/1/2022,Nakhon Nayok ,east,ratio_tourist_stay,48.8
2/1/2022,Prachinburi ,east,ratio_tourist_stay,35.97
2/1/2022,Rayong ,east,ratio_tourist_stay,30.5
2/1/2022,Sa Kaeo ,east,ratio_tourist_stay,34.71
2/1/2022,Phuket ,south,ratio_tourist_stay,24.56
2/1/2022,Phatthalung ,south,ratio_tourist_stay,20.73
2/1/2022,Trang ,south,ratio_tourist_stay,40.75
2/1/2022,Ranong ,south,ratio_tourist_stay,28.7
2/1/2022,Chumphon ,south,ratio_tourist_stay,31.45
2/1/2022,Pattani ,south,ratio_tourist_stay,30.68
2/1/2022,Yala ,south,ratio_tourist_stay,46.54
2/1/2022,Nakhon Si Thammarat ,south,ratio_tourist_stay,21.76
2/1/2022,Narathiwat ,south,ratio_tourist_stay,21.57
2/1/2022,Krabi ,south,ratio_tourist_stay,15.28
2/1/2022,Songkhla ,south,ratio_tourist_stay,14.25
2/1/2022,Phang Nga ,south,ratio_tourist_stay,28.3
2/1/2022,Surat Thani ,south,ratio_tourist_stay,28.38
2/1/2022,Satun ,south,ratio_tourist_stay,50.35
2/1/2022,Kamphaeng Phet ,north,ratio_tourist_stay,38.54
2/1/2022,Chiang Rai ,north,ratio_tourist_stay,79.43
2/1/2022,Chiang Mai ,north,ratio_tourist_stay,60.89
2/1/2022,Phichit ,north,ratio_tourist_stay,35.14
2/1/2022,Nakhon Sawan ,north,ratio_tourist_stay,43.62
2/1/2022,Tak ,north,ratio_tourist_stay,44.58
2/1/2022,Phitsanulok ,north,ratio_tourist_stay,45.6
2/1/2022,Phayao ,north,ratio_tourist_stay,66.72
2/1/2022,Phetchabun ,north,ratio_tourist_stay,51.68
2/1/2022,Phrae ,north,ratio_tourist_stay,60.14
2/1/2022,Lampang ,north,ratio_tourist_stay,45.81
2/1/2022,Lamphun ,north,ratio_tourist_stay,42.57
2/1/2022,Mae Hong Son ,north,ratio_tourist_stay,42.53
2/1/2022,Uttaradit ,north,ratio_tourist_stay,40.34
2/1/2022,Uthai Thani ,north,ratio_tourist_stay,36.74
2/1/2022,Sukhothai ,north,ratio_tourist_stay,26.82
2/1/2022,Nan ,north,ratio_tourist_stay,73.65
2/1/2022,Kalasin ,east_northeast,ratio_tourist_stay,36.88
2/1/2022,Khon Kaen ,east_northeast,ratio_tourist_stay,39.33
2/1/2022,Chaiyaphum ,east_northeast,ratio_tourist_stay,27.24
2/1/2022,Nakhon Phanom ,east_northeast,ratio_tourist_stay,56.29
2/1/2022,Nakhon Ratchasima ,east_northeast,ratio_tourist_stay,47.16
2/1/2022,Buriram ,east_northeast,ratio_tourist_stay,50.27
2/1/2022,Maha Sarakham ,east_northeast,ratio_tourist_stay,20.3
2/1/2022,Mukdahan ,east_northeast,ratio_tourist_stay,41.09
2/1/2022,Roi Et ,east_northeast,ratio_tourist_stay,25.76
2/1/2022,Loei ,east_northeast,ratio_tourist_stay,35.12
2/1/2022,Sisaket ,south,ratio_tourist_stay,45.05
2/1/2022,Surin ,east_northeast,ratio_tourist_stay,27.39
2/1/2022,Nong Khai ,east_northeast,ratio_tourist_stay,42.36
2/1/2022,Bueng Kan ,east_northeast,ratio_tourist_stay,51.27
2/1/2022,Udon Thani ,east_northeast,ratio_tourist_stay,48.14
2/1/2022,Ubon Ratchathani ,east_northeast,ratio_tourist_stay,32.97
2/1/2022,Sakon Nakhon ,east_northeast,ratio_tourist_stay,33.96
2/1/2022,Yasothon ,east_northeast,ratio_tourist_stay,35.38
2/1/2022,Amnat Charoen ,east_northeast,ratio_tourist_stay,28.44
2/1/2022,Nong Bua Lamphu ,east_northeast,ratio_tourist_stay,19.44
2/1/2023,Bangkok,central,ratio_tourist_stay,75.97
2/1/2023,Kanchanaburi ,central,ratio_tourist_stay,65.23
2/1/2023,Nakhon Pathom ,central,ratio_tourist_stay,43.87
2/1/2023,Prachuap Khiri Khan ,central,ratio_tourist_stay,75.26
2/1/2023,Phetchaburi ,central,ratio_tourist_stay,67.09
2/1/2023,Ratchaburi ,central,ratio_tourist_stay,56.35
2/1/2023,Samut Prakan ,central,ratio_tourist_stay,48.23
2/1/2023,Samut Songkhram ,central,ratio_tourist_stay,58.82
2/1/2023,Samut Sakhon ,central,ratio_tourist_stay,41.12
2/1/2023,Chainat ,central,ratio_tourist_stay,45.03
2/1/2023,Nonthaburi ,central,ratio_tourist_stay,53.71
2/1/2023,Pathum Thani ,central,ratio_tourist_stay,45.45
2/1/2023,Phra Nakhon Si Ayutthaya ,central,ratio_tourist_stay,58.78
2/1/2023,Lopburi ,central,ratio_tourist_stay,53.83
2/1/2023,Saraburi ,central,ratio_tourist_stay,54.69
2/1/2023,Sing Buri ,central,ratio_tourist_stay,42.12
2/1/2023,Suphan Buri ,central,ratio_tourist_stay,62.85
2/1/2023,Ang Thong ,central,ratio_tourist_stay,48.44
2/1/2023,Chanthaburi ,east,ratio_tourist_stay,64.67
2/1/2023,Chachoengsao ,east,ratio_tourist_stay,39.87
2/1/2023,Chonburi ,east,ratio_tourist_stay,74.74
2/1/2023,Trat ,east,ratio_tourist_stay,54.42
2/1/2023,Nakhon Nayok ,east,ratio_tourist_stay,59.97
2/1/2023,Prachinburi ,east,ratio_tourist_stay,44.74
2/1/2023,Rayong ,east,ratio_tourist_stay,66.12
2/1/2023,Sa Kaeo ,east,ratio_tourist_stay,46.08
2/1/2023,Krabi ,south,ratio_tourist_stay,75.52
2/1/2023,Chumphon ,south,ratio_tourist_stay,60.89
2/1/2023,Nakhon Si Thammarat ,south,ratio_tourist_stay,65.32
2/1/2023,Phang Nga ,south,ratio_tourist_stay,65.23
2/1/2023,Phuket ,south,ratio_tourist_stay,85.19
2/1/2023,Ranong ,south,ratio_tourist_stay,57.37
2/1/2023,Surat Thani ,south,ratio_tourist_stay,74.84
2/1/2023,Trang ,south,ratio_tourist_stay,56.35
2/1/2023,Narathiwat ,south,ratio_tourist_stay,55.62
2/1/2023,Pattani ,south,ratio_tourist_stay,44.2
2/1/2023,Phatthalung ,south,ratio_tourist_stay,60.14
2/1/2023,Yala ,south,ratio_tourist_stay,79.57
2/1/2023,Songkhla ,south,ratio_tourist_stay,63.53
2/1/2023,Satun ,south,ratio_tourist_stay,56.3
2/1/2023,Chiang Rai ,north,ratio_tourist_stay,75.48
2/1/2023,Chiang Mai ,north,ratio_tourist_stay,78.48
2/1/2023,Nan ,north,ratio_tourist_stay,93.51
2/1/2023,Phayao ,north,ratio_tourist_stay,75.63
2/1/2023,Phrae ,north,ratio_tourist_stay,65.86
2/1/2023,Mae Hong Son ,north,ratio_tourist_stay,58.6
2/1/2023,Lampang ,north,ratio_tourist_stay,60.28
2/1/2023,Lamphun ,north,ratio_tourist_stay,60.4
2/1/2023,Kamphaeng Phet ,north,ratio_tourist_stay,40.24
2/1/2023,Tak ,north,ratio_tourist_stay,72.18
2/1/2023,Nakhon Sawan ,north,ratio_tourist_stay,52.06
2/1/2023,Phichit ,north,ratio_tourist_stay,51.62
2/1/2023,Phitsanulok ,north,ratio_tourist_stay,50.9
2/1/2023,Phetchabun ,north,ratio_tourist_stay,67.46
2/1/2023,Sukhothai ,north,ratio_tourist_stay,38.93
2/1/2023,Uttaradit ,north,ratio_tourist_stay,42.06
2/1/2023,Uthai Thani ,north,ratio_tourist_stay,50.82
2/1/2023,Kalasin ,east_northeast,ratio_tourist_stay,57.84
2/1/2023,Khon Kaen ,east_northeast,ratio_tourist_stay,58.02
2/1/2023,Nakhon Phanom ,east_northeast,ratio_tourist_stay,76
2/1/2023,Bueng Kan ,east_northeast,ratio_tourist_stay,50.52
2/1/2023,Maha Sarakham ,east_northeast,ratio_tourist_stay,53.61
2/1/2023,Loei ,east_northeast,ratio_tourist_stay,60.77
2/1/2023,Sakon Nakhon ,east_northeast,ratio_tourist_stay,50.31
2/1/2023,Nong Khai ,east_northeast,ratio_tourist_stay,65.49
2/1/2023,Nong Bua Lamphu ,east_northeast,ratio_tourist_stay,33.3
2/1/2023,Udon Thani ,east_northeast,ratio_tourist_stay,62.39
2/1/2023,Chaiyaphum ,east_northeast,ratio_tourist_stay,44.61
2/1/2023,Nakhon Ratchasima ,east_northeast,ratio_tourist_stay,64.15
2/1/2023,Buriram ,east_northeast,ratio_tourist_stay,68.17
2/1/2023,Mukdahan ,east_northeast,ratio_tourist_stay,51.12
2/1/2023,Yasothon ,east_northeast,ratio_tourist_stay,38.39
2/1/2023,Roi Et ,east_northeast,ratio_tourist_stay,52.97
2/1/2023,Sisaket ,south,ratio_tourist_stay,39.82
2/1/2023,Surin ,east_northeast,ratio_tourist_stay,55.1
2/1/2023,Amnat Charoen ,east_northeast,ratio_tourist_stay,38.09
2/1/2023,Ubon Ratchathani ,east_northeast,ratio_tourist_stay,45.4
3/1/2019,Bangkok,central,ratio_tourist_stay,84.4
3/1/2019,Lopburi ,central,ratio_tourist_stay,56.37
3/1/2019,Phra Nakhon Si Ayutthaya ,central,ratio_tourist_stay,68.83
3/1/2019,Saraburi ,central,ratio_tourist_stay,64.39
3/1/2019,Chainat ,central,ratio_tourist_stay,78.55
3/1/2019,Nakhon Pathom ,central,ratio_tourist_stay,68.92
3/1/2019,Sing Buri ,central,ratio_tourist_stay,64.64
3/1/2019,Ang Thong ,central,ratio_tourist_stay,72.38
3/1/2019,Nonthaburi ,central,ratio_tourist_stay,67.52
3/1/2019,Pathum Thani ,central,ratio_tourist_stay,57.7
3/1/2019,Samut Prakan ,central,ratio_tourist_stay,67.25
3/1/2019,Samut Sakhon ,central,ratio_tourist_stay,61.11
3/1/2019,Chachoengsao ,east,ratio_tourist_stay,60.15
3/1/2019,Ratchaburi ,central,ratio_tourist_stay,57.76
3/1/2019,Kanchanaburi ,central,ratio_tourist_stay,65.29
3/1/2019,Samut Songkhram ,central,ratio_tourist_stay,64.37
3/1/2019,Suphan Buri ,central,ratio_tourist_stay,84.63
3/1/2019,Phetchaburi ,central,ratio_tourist_stay,71.65
3/1/2019,Prachuap Khiri Khan ,central,ratio_tourist_stay,61.58
3/1/2019,Chonburi ,east,ratio_tourist_stay,81.72
3/1/2019,Chanthaburi ,east,ratio_tourist_stay,70.57
3/1/2019,Trat ,east,ratio_tourist_stay,78.72
3/1/2019,Nakhon Nayok ,east,ratio_tourist_stay,62.09
3/1/2019,Prachinburi ,east,ratio_tourist_stay,65
3/1/2019,Rayong ,east,ratio_tourist_stay,73.54
3/1/2019,Sa Kaeo ,east,ratio_tourist_stay,56.51
3/1/2019,Phuket ,south,ratio_tourist_stay,85.51
3/1/2019,Phatthalung ,south,ratio_tourist_stay,73.36
3/1/2019,Trang ,south,ratio_tourist_stay,81.81
3/1/2019,Ranong ,south,ratio_tourist_stay,67.55
3/1/2019,Chumphon ,south,ratio_tourist_stay,67.47
3/1/2019,Pattani ,south,ratio_tourist_stay,86.51
3/1/2019,Yala ,south,ratio_tourist_stay,54.73
3/1/2019,Nakhon Si Thammarat ,south,ratio_tourist_stay,58.96
3/1/2019,Narathiwat ,south,ratio_tourist_stay,77.75
3/1/2019,Krabi ,south,ratio_tourist_stay,80.89
3/1/2019,Songkhla ,south,ratio_tourist_stay,76.34
3/1/2019,Phang Nga ,south,ratio_tourist_stay,81.14
3/1/2019,Surat Thani ,south,ratio_tourist_stay,76.57
3/1/2019,Satun ,south,ratio_tourist_stay,81.33
3/1/2019,Kamphaeng Phet ,north,ratio_tourist_stay,53.36
3/1/2019,Chiang Rai ,north,ratio_tourist_stay,48.32
3/1/2019,Chiang Mai ,north,ratio_tourist_stay,65.76
3/1/2019,Phichit ,north,ratio_tourist_stay,53.85
3/1/2019,Nakhon Sawan ,north,ratio_tourist_stay,55.86
3/1/2019,Tak ,north,ratio_tourist_stay,66.76
3/1/2019,Phitsanulok ,north,ratio_tourist_stay,59.56
3/1/2019,Phayao ,north,ratio_tourist_stay,47.39
3/1/2019,Phetchabun ,north,ratio_tourist_stay,56.45
3/1/2019,Phrae ,north,ratio_tourist_stay,54.95
3/1/2019,Lampang ,north,ratio_tourist_stay,62.89
3/1/2019,Lamphun ,north,ratio_tourist_stay,57.14
3/1/2019,Mae Hong Son ,north,ratio_tourist_stay,45.38
3/1/2019,Uttaradit ,north,ratio_tourist_stay,58.25
3/1/2019,Uthai Thani ,north,ratio_tourist_stay,51.89
3/1/2019,Sukhothai ,north,ratio_tourist_stay,62.58
3/1/2019,Nan ,north,ratio_tourist_stay,63.14
3/1/2019,Kalasin ,east_northeast,ratio_tourist_stay,55.35
3/1/2019,Khon Kaen ,east_northeast,ratio_tourist_stay,62.02
3/1/2019,Chaiyaphum ,east_northeast,ratio_tourist_stay,56.32
3/1/2019,Nakhon Phanom ,east_northeast,ratio_tourist_stay,55.19
3/1/2019,Nakhon Ratchasima ,east_northeast,ratio_tourist_stay,65.89
3/1/2019,Buriram ,east_northeast,ratio_tourist_stay,66.41
3/1/2019,Maha Sarakham ,east_northeast,ratio_tourist_stay,56.24
